"folio_recepcion","estado_final_lm","fecha_recepcion","fecha_publicacion"
"2024464847",6,2024-04-02 00:01:00.000,2024-04-03 12:16:17.644
"2024468829",6,2024-04-23 00:01:00.000,2024-04-24 13:15:56.652
"2024469758",6,2024-04-11 00:01:00.000,2024-04-17 20:18:12.681
"2024466212",6,2024-04-12 00:01:00.000,2024-04-15 13:16:23.340
"2024466452",6,2024-04-12 00:01:00.000,2024-04-15 13:16:35.817
"2024480267",6,2024-04-18 00:01:00.000,2024-04-23 14:20:26.283
"2024494995",6,2024-04-25 00:01:00.000,2024-04-26 13:17:03.806
"2024472120",6,2024-04-09 00:01:00.000,2024-04-10 13:16:28.052
"2024497643",6,2024-04-26 00:01:00.000,2024-04-29 13:22:54.656
"2024481998",6,2024-04-04 00:01:00.000,2024-04-10 17:22:06.980
"2024462973",6,2024-04-16 00:01:00.000,2024-04-18 15:17:47.266
"2024474180",6,2024-04-18 00:01:00.000,2024-04-19 13:16:20.180
"2024471998",6,2024-04-22 00:01:00.000,2024-04-23 14:19:27.948
"2024475886",6,2024-04-08 00:01:00.000,2024-04-10 14:17:15.474
"2024472569",3,2024-04-09 00:06:00.000,2024-04-15 18:18:23.251
"2024472364",3,2024-04-09 00:06:00.000,2024-04-15 18:17:40.266
"2024472639",3,2024-04-09 00:06:00.000,2024-04-15 18:18:47.684
"2024494800",6,2024-04-25 00:01:00.000,2024-04-26 13:16:51.232
"2024473806",3,2024-04-10 00:06:00.000,2024-04-15 18:22:59.682
"2024478239",3,2024-04-09 00:06:00.000,2024-04-15 18:25:12.073
"2024478687",3,2024-04-09 00:06:00.000,2024-04-15 18:26:50.624
"2024497606",6,2024-04-26 00:01:00.000,2024-04-29 13:22:38.674
"2024472434",3,2024-04-09 00:06:00.000,2024-04-15 18:17:57.853
"2024478584",3,2024-04-09 00:07:00.000,2024-04-15 18:26:04.121
"2024461730",6,2024-04-15 00:01:00.000,2024-04-19 14:16:34.619
"2024473194",3,2024-04-10 00:07:00.000,2024-04-15 18:20:31.360
"2024472601",3,2024-04-09 00:07:00.000,2024-04-15 18:18:39.903
"2024472982",3,2024-04-10 00:07:00.000,2024-04-15 18:19:42.309
"2024473407",3,2024-04-10 00:07:00.000,2024-04-15 18:20:43.224
"2024473907",3,2024-04-10 00:07:00.000,2024-04-15 18:23:33.232
"2024473113",3,2024-04-10 00:07:00.000,2024-04-15 18:19:56.047
"2024472255",3,2024-04-09 00:07:00.000,2024-04-15 18:17:20.463
"2024472294",3,2024-04-09 00:07:00.000,2024-04-15 18:17:27.804
"2024473655",3,2024-04-10 00:07:00.000,2024-04-15 18:22:39.076
"2024478173",3,2024-04-09 00:07:00.000,2024-04-15 18:24:47.358
"2024499450",6,2024-04-30 00:01:00.000,2024-05-02 06:19:40.669
"2024472722",3,2024-04-10 00:07:00.000,2024-04-15 18:18:54.200
"2024472792",3,2024-04-10 00:07:00.000,2024-04-15 18:19:34.931
"2024473506",3,2024-04-10 00:07:00.000,2024-04-15 18:21:09.496
"2024184363",4,2024-04-11 10:12:00.000,2024-04-15 18:15:57.685
"2024473837",3,2024-04-10 00:08:00.000,2024-04-15 18:23:18.002
"2024472104",3,2024-04-09 00:08:00.000,2024-04-15 18:17:12.310
"2024478251",3,2024-04-09 00:07:00.000,2024-04-15 18:25:18.211
"2024478457",3,2024-04-09 00:08:00.000,2024-04-15 18:25:43.730
"2024478656",3,2024-04-09 00:08:00.000,2024-04-15 18:26:28.368
"2024473628",3,2024-04-10 00:08:00.000,2024-04-15 18:22:14.842
"2024473687",3,2024-04-10 00:08:00.000,2024-04-15 18:22:47.101
"2024478159",4,2024-04-09 00:08:00.000,2024-04-15 18:24:28.255
"2024478563",3,2024-04-09 00:08:00.000,2024-04-15 18:25:56.832
"2024472060",3,2024-04-09 00:08:00.000,2024-04-15 18:16:47.379
"2024478433",3,2024-04-09 00:08:00.000,2024-04-15 18:25:34.875
"2024471218",6,2024-04-19 00:01:00.000,2024-04-25 13:16:13.157
"2024481705",6,2024-04-04 00:01:00.000,2024-04-10 18:27:23.596
"2024478220",3,2024-04-09 00:09:00.000,2024-04-15 18:24:55.716
"2024478591",4,2024-04-09 00:08:00.000,2024-04-15 18:26:12.167
"2024479653",3,2024-04-03 00:01:00.000,2024-04-08 06:16:43.601
"2024497170",6,2024-04-25 00:01:00.000,2024-04-26 13:17:08.109
"2024494476",6,2024-04-25 00:01:00.000,2024-04-26 13:16:38.433
"2024472050",3,2024-04-09 00:09:00.000,2024-04-15 18:16:40.252
"2024473617",3,2024-04-10 00:09:00.000,2024-04-15 18:21:40.865
"2024477993",6,2024-04-18 00:01:00.000,2024-04-19 13:17:01.259
"2024479156",6,2024-04-03 00:01:00.000,2024-04-10 02:15:53.510
"2024472079",3,2024-04-09 00:09:00.000,2024-04-15 18:16:53.778
"2024473618",3,2024-04-10 00:09:00.000,2024-04-15 18:22:03.321
"2024473821",3,2024-04-10 00:09:00.000,2024-04-15 18:23:08.779
"2024472376",3,2024-04-09 00:09:00.000,2024-04-15 18:17:46.741
"2024476598",6,2024-04-05 00:01:00.000,2024-04-08 13:16:16.926
"2024492872",6,2024-04-24 00:01:00.000,2024-04-29 17:23:04.365
"2024468842",6,2024-04-23 00:01:00.000,2024-04-29 07:16:07.239
"2024494445",6,2024-04-25 00:01:00.000,2024-04-30 20:21:54.243
"2024492839",6,2024-04-24 00:01:00.000,2024-04-25 13:16:17.638
"2024494157",6,2024-04-24 00:01:00.000,2024-04-25 14:16:07.853
"2024498460",6,2024-04-26 00:01:00.000,2024-04-29 13:23:26.066
"2024479928",6,2024-04-04 00:01:00.000,2024-04-05 12:17:12.365
"2024472096",6,2024-04-09 00:01:00.000,2024-04-10 13:16:25.153
"2024166071",6,2024-04-09 00:01:00.000,2024-04-11 01:16:07.797
"2024479698",6,2024-04-03 00:01:00.000,2024-04-09 20:21:23.887
"2024482770",6,2024-04-08 00:01:00.000,2024-04-10 14:20:50.067
"2024489206",6,2024-04-29 00:01:00.000,2024-05-02 07:16:05.893
"2024498128",6,2024-04-25 00:01:00.000,2024-04-30 16:23:57.353
"2024468533",6,2024-04-22 00:01:00.000,2024-04-23 14:17:59.445
"2024472597",6,2024-04-09 00:01:00.000,2024-04-15 05:25:03.406
"2024464700",6,2024-04-02 00:01:00.000,2024-04-03 13:18:52.418
"2024462195",6,2024-04-16 00:01:00.000,2024-04-22 05:15:59.083
"2024462197",6,2024-04-16 00:01:00.000,2024-04-17 13:16:06.736
"2024480988",6,2024-04-23 00:01:00.000,2024-04-24 13:16:19.949
"2024471433",6,2024-04-19 00:01:00.000,2024-04-22 14:18:16.624
"2024471215",6,2024-04-19 00:01:00.000,2024-04-22 14:17:25.084
"2024482262",6,2024-04-05 00:01:00.000,2024-04-11 15:19:56.663
"2024480873",6,2024-04-22 00:01:00.000,2024-04-23 14:21:24.147
"2024486062",6,2024-04-30 00:01:00.000,2024-05-02 05:15:59.362
"2024479570",3,2024-04-03 00:01:00.000,2024-04-08 06:16:41.629
"2024465719",6,2024-04-02 00:01:00.000,2024-04-08 05:16:37.259
"2024491332",6,2024-04-30 00:01:00.000,2024-05-02 06:18:10.941
"2024491323",6,2024-04-30 00:01:00.000,2024-05-02 06:18:09.831
"2024465425",6,2024-04-02 00:01:00.000,2024-04-03 12:16:29.341
"2024474785",6,2024-04-19 00:01:00.000,2024-04-22 14:18:44.265
"2024479559",6,2024-04-03 00:01:00.000,2024-04-08 05:16:47.429
"2024495503",6,2024-04-24 00:01:00.000,2024-04-30 03:18:20.715
"2024462398",6,2024-04-16 00:01:00.000,2024-04-22 19:18:24.931
"2024480792",6,2024-04-22 00:01:00.000,2024-04-23 14:21:08.188
"2024478915",6,2024-04-18 00:01:00.000,2024-04-23 23:16:58.121
"2024481989",6,2024-04-04 00:01:00.000,2024-04-05 12:17:38.520
"2024469000",6,2024-04-23 00:01:00.000,2024-04-29 15:16:50.281
"2024492372",6,2024-04-23 00:01:00.000,2024-04-26 12:16:24.829
"2024464758",6,2024-04-02 00:01:00.000,2024-04-03 13:19:08.879
"2024471113",6,2024-04-19 00:01:00.000,2024-04-24 13:16:08.586
"2024471214",6,2024-04-19 00:01:00.000,2024-04-22 14:17:23.916
"2024473252",6,2024-04-10 00:01:00.000,2024-04-15 05:25:22.134
"2024480278",6,2024-04-18 00:01:00.000,2024-04-19 13:17:30.533
"2024472907",6,2024-04-10 00:01:00.000,2024-04-15 05:25:06.463
"2024479291",6,2024-04-03 00:01:00.000,2024-04-04 11:16:05.897
"2024498682",6,2024-04-26 00:01:00.000,2024-04-29 18:35:38.215
"2024462412",6,2024-04-16 00:01:00.000,2024-04-17 13:16:18.426
"2024474945",6,2024-04-22 00:01:00.000,2024-04-25 16:20:50.627
"2024465532",3,2024-04-02 00:01:00.000,2024-04-08 06:16:27.351
"2024462598",6,2024-04-16 00:01:00.000,2024-04-19 19:16:43.295
"2024479891",6,2024-04-04 00:01:00.000,2024-04-05 16:26:56.442
"2024482423",6,2024-04-05 00:01:00.000,2024-04-12 02:30:05.651
"2024482417",6,2024-04-05 00:01:00.000,2024-04-08 13:16:46.054
"2024498697",6,2024-04-26 00:01:00.000,2024-04-29 13:23:46.819
"2024486286",6,2024-04-30 00:01:00.000,2024-05-02 05:16:07.710
"2024468986",6,2024-04-23 00:01:00.000,2024-04-24 12:15:55.165
"2024494120",6,2024-04-24 00:01:00.000,2024-04-25 13:17:09.043
"2024461812",6,2024-04-15 00:01:00.000,2024-04-19 03:18:39.897
"2024471333",6,2024-04-19 00:01:00.000,2024-04-24 13:16:09.663
"2024491594",6,2024-04-30 00:01:00.000,2024-05-02 06:18:21.188
"2024466351",6,2024-04-12 00:01:00.000,2024-04-18 04:16:06.319
"2024497601",6,2024-04-26 00:01:00.000,2024-04-29 13:22:37.697
"2024464838",6,2024-04-02 00:01:00.000,2024-04-03 13:19:28.368
"2024468424",6,2024-04-22 00:01:00.000,2024-04-23 14:17:27.881
"2024481873",6,2024-04-04 00:01:00.000,2024-04-10 17:21:29.155
"2024451905",6,2024-04-01 00:01:00.000,2024-04-02 12:16:21.540
"2024495839",6,2024-04-24 00:01:00.000,2024-04-30 03:19:04.428
"2024469744",6,2024-04-11 00:01:00.000,2024-04-16 14:16:09.084
"2024489413",6,2024-04-29 00:01:00.000,2024-05-06 13:17:34.401
"2024472448",6,2024-04-09 00:01:00.000,2024-04-15 14:16:01.216
"2024477503",6,2024-04-17 00:01:00.000,2024-04-18 14:23:19.539
"2024470581",6,2024-04-17 00:01:00.000,2024-04-22 17:29:00.570
"2024474476",6,2024-04-19 00:01:00.000,2024-04-24 14:19:37.342
"2024460547",6,2024-04-02 00:01:00.000,2024-04-08 06:15:57.368
"2024482780",6,2024-04-08 00:01:00.000,2024-04-12 05:16:17.725
"2024476519",6,2024-04-05 00:01:00.000,2024-04-11 00:16:11.916
"2024462387",6,2024-04-16 00:01:00.000,2024-04-22 05:16:01.216
"2024471343",6,2024-04-19 00:01:00.000,2024-04-22 14:17:55.395
"2024494809",6,2024-04-25 00:01:00.000,2024-04-26 13:16:54.398
"2024472038",6,2024-04-09 00:01:00.000,2024-04-10 13:16:18.016
"2024486329",6,2024-04-30 00:01:00.000,2024-05-02 06:16:58.488
"2024489776",6,2024-04-29 00:01:00.000,2024-05-02 05:16:42.062
"2024468546",6,2024-04-22 00:01:00.000,2024-04-23 14:18:03.552
"2024497804",6,2024-04-26 00:01:00.000,2024-04-29 18:28:28.144
"2024453650",6,2024-04-01 00:01:00.000,2024-04-05 22:15:57.332
"2024497622",6,2024-04-26 00:01:00.000,2024-04-29 13:22:46.673
"2024473730",6,2024-04-10 00:01:00.000,2024-04-16 03:24:37.621
"2024479627",6,2024-04-03 00:01:00.000,2024-04-10 03:16:00.254
"2024453492",6,2024-04-01 00:01:00.000,2024-04-02 12:16:52.163
"2024473426",6,2024-04-10 00:01:00.000,2024-04-15 05:25:23.108
"2024491399",6,2024-04-30 00:01:00.000,2024-05-02 06:18:15.069
"2024482800",6,2024-04-08 00:01:00.000,2024-04-10 14:20:54.267
"2024470905",6,2024-04-17 00:01:00.000,2024-04-22 22:18:00.519
"2024465711",6,2024-04-02 00:01:00.000,2024-04-03 12:17:15.039
"2024460668",6,2024-04-02 00:01:00.000,2024-04-05 17:17:52.214
"2024474265",6,2024-04-18 00:01:00.000,2024-04-23 18:18:49.521
"2024469930",6,2024-04-11 00:01:00.000,2024-04-17 13:16:52.428
"2024475985",6,2024-04-08 00:01:00.000,2024-04-12 15:17:37.290
"2024486208",6,2024-04-30 00:01:00.000,2024-05-06 19:16:12.288
"2024472874",6,2024-04-10 00:01:00.000,2024-04-15 05:25:05.415
"2024494042",6,2024-04-24 00:01:00.000,2024-04-25 13:16:53.266
"2024472125",6,2024-04-09 00:01:00.000,2024-04-12 17:17:22.415
"2024491214",6,2024-04-29 00:01:00.000,2024-05-02 06:17:57.590
"2024475890",6,2024-04-08 00:01:00.000,2024-04-10 14:17:18.428
"2024491305",6,2024-04-30 00:01:00.000,2024-05-02 06:18:05.804
"2024460849",6,2024-04-02 00:01:00.000,2024-04-03 16:28:31.139
"2024497595",6,2024-04-26 00:01:00.000,2024-04-29 13:22:35.594
"2024478211",6,2024-04-09 00:01:00.000,2024-04-16 02:16:27.923
"2024472479",6,2024-04-09 00:01:00.000,2024-04-10 13:17:33.310
"2024471013",6,2024-04-19 00:01:00.000,2024-04-22 14:16:33.768
"2024497180",6,2024-04-25 00:01:00.000,2024-04-26 13:17:11.286
"2024472122",6,2024-04-09 00:01:00.000,2024-04-10 13:16:30.213
"2024451848",6,2024-04-01 00:01:00.000,2024-04-02 12:16:05.551
"2024453109",6,2024-04-01 00:01:00.000,2024-04-02 12:16:38.685
"2024473874",6,2024-04-10 00:01:00.000,2024-04-16 15:16:02.712
"2024489636",6,2024-04-29 00:01:00.000,2024-05-02 05:16:35.867
"2024453084",6,2024-04-01 00:01:00.000,2024-04-04 21:19:20.776
"2024466654",3,2024-04-15 00:01:00.000,2024-04-18 23:16:06.706
"2024481213",6,2024-04-03 00:01:00.000,2024-04-09 16:20:02.173
"2024465690",6,2024-04-02 00:01:00.000,2024-04-03 12:17:10.429
"2024474463",6,2024-04-19 00:01:00.000,2024-04-22 14:18:17.664
"2024476943",6,2024-04-05 00:01:00.000,2024-04-10 23:17:59.801
"2024466182",6,2024-04-12 00:01:00.000,2024-04-18 14:20:23.949
"2024469452",6,2024-04-11 00:01:00.000,2024-04-17 13:16:50.467
"2024482278",6,2024-04-05 00:01:00.000,2024-04-08 13:16:40.726
"2024482269",6,2024-04-05 00:01:00.000,2024-04-10 22:38:46.467
"2024477005",6,2024-04-15 00:01:00.000,2024-04-18 15:22:51.665
"2024468495",6,2024-04-22 00:01:00.000,2024-04-25 21:18:35.859
"2024478369",6,2024-04-09 00:01:00.000,2024-04-10 14:18:50.095
"2024491763",6,2024-04-30 00:01:00.000,2024-05-02 06:18:29.254
"2024476464",3,2024-04-05 00:01:00.000,2024-04-11 15:18:16.729
"2024494474",6,2024-04-25 00:01:00.000,2024-04-26 13:16:37.173
"2024474168",6,2024-04-18 00:01:00.000,2024-04-19 13:16:15.696
"2024473869",6,2024-04-10 00:01:00.000,2024-04-11 13:16:57.273
"2024468308",6,2024-04-22 00:01:00.000,2024-04-23 14:17:03.812
"2024491768",6,2024-04-30 00:01:00.000,2024-05-02 05:17:02.772
"2024489857",6,2024-04-29 00:01:00.000,2024-05-02 06:17:40.892
"2024453095",6,2024-04-01 00:01:00.000,2024-04-02 12:16:34.844
"2024482609",6,2024-04-05 00:01:00.000,2024-04-10 22:40:21.512
"2024486255",6,2024-04-30 00:01:00.000,2024-05-02 06:16:46.299
"2024471421",6,2024-04-19 00:01:00.000,2024-04-25 03:16:09.993
"2024482832",6,2024-04-08 00:01:00.000,2024-04-11 22:22:47.735
"2024471116",6,2024-04-19 00:01:00.000,2024-04-22 20:23:01.701
"2024497299",6,2024-04-25 00:01:00.000,2024-04-30 17:19:57.319
"2024486308",6,2024-04-30 00:01:00.000,2024-05-02 05:16:10.709
"2024497184",6,2024-04-25 00:01:00.000,2024-04-30 20:30:17.771
"2024479916",6,2024-04-04 00:01:00.000,2024-04-11 03:18:04.420
"2024477481",6,2024-04-17 00:01:00.000,2024-04-23 14:20:16.609
"2024480462",6,2024-04-18 00:01:00.000,2024-04-24 10:15:58.428
"2024468531",6,2024-04-22 00:01:00.000,2024-04-23 14:17:57.167
"2024476727",6,2024-04-05 00:01:00.000,2024-04-08 13:16:24.259
"2024477130",6,2024-04-15 00:01:00.000,2024-04-17 20:20:04.338
"2024466461",6,2024-04-12 00:01:00.000,2024-04-17 21:26:53.275
"2024461737",6,2024-04-15 00:01:00.000,2024-04-19 15:16:44.867
"2024468213",6,2024-04-22 00:01:00.000,2024-04-23 14:16:40.577
"2024481857",6,2024-04-04 00:01:00.000,2024-04-09 16:21:00.690
"2024465612",6,2024-04-02 00:01:00.000,2024-04-03 12:16:52.025
"2024477669",6,2024-04-17 00:01:00.000,2024-04-18 14:23:31.196
"2024499420",6,2024-04-30 00:01:00.000,2024-05-02 06:19:36.480
"2024480896",6,2024-04-22 00:01:00.000,2024-04-23 14:21:32.803
"2024497779",6,2024-04-26 00:01:00.000,2024-05-02 16:16:21.539
"2024468133",6,2024-04-22 00:01:00.000,2024-04-23 14:16:24.913
"2024468117",6,2024-04-22 00:01:00.000,2024-04-23 14:16:20.661
"2024464769",6,2024-04-02 00:01:00.000,2024-04-03 13:19:15.041
"2024489195",6,2024-04-29 00:01:00.000,2024-05-02 06:17:10.880
"2024494820",6,2024-04-25 00:01:00.000,2024-04-26 13:16:57.599
"2024468383",6,2024-04-22 00:01:00.000,2024-04-25 23:16:57.592
"2024477236",6,2024-04-17 00:01:00.000,2024-04-18 14:23:10.073
"2024472665",6,2024-04-09 00:01:00.000,2024-04-15 16:19:19.407
"2024478863",6,2024-04-11 00:01:00.000,2024-04-16 22:34:05.274
"2024453840",6,2024-04-01 00:01:00.000,2024-04-04 17:15:57.884
"2024482598",6,2024-04-05 00:01:00.000,2024-04-08 13:16:56.586
"2024466958",6,2024-04-15 00:01:00.000,2024-04-16 20:16:11.793
"2024498137",6,2024-04-25 00:01:00.000,2024-04-26 13:17:31.971
"2024477223",6,2024-04-17 00:01:00.000,2024-04-18 14:23:05.753
"2024466548",6,2024-04-12 00:01:00.000,2024-04-18 00:16:43.563
"2024468368",6,2024-04-22 00:01:00.000,2024-04-25 23:16:56.596
"2024498141",6,2024-04-25 00:01:00.000,2024-04-29 18:30:43.275
"2024475993",6,2024-04-08 00:01:00.000,2024-04-10 14:17:25.573
"2024498278",6,2024-04-26 00:01:00.000,2024-04-29 13:23:08.899
"2024475239",3,2024-04-08 09:32:00.000,2024-04-11 21:20:33.843
"2024481883",6,2024-04-04 00:01:00.000,2024-04-05 12:17:37.500
"2024480423",6,2024-04-18 00:01:00.000,2024-04-24 10:15:56.006
"2024475680",6,2024-04-08 00:01:00.000,2024-04-12 19:24:03.986
"2024451931",6,2024-04-01 00:01:00.000,2024-04-05 02:18:33.171
"2024497177",6,2024-04-25 00:01:00.000,2024-04-26 13:17:10.174
"2024499256",6,2024-04-30 00:01:00.000,2024-05-02 06:19:34.490
"2024468179",6,2024-04-22 00:01:00.000,2024-04-23 14:16:32.401
"2024486234",6,2024-04-30 00:01:00.000,2024-05-06 23:16:01.841
"2024466593",6,2024-04-12 00:01:00.000,2024-04-18 02:16:14.517
"2024499033",6,2024-04-29 00:01:00.000,2024-05-02 06:19:27.437
"2024471339",6,2024-04-19 00:01:00.000,2024-04-22 14:17:53.099
"2024480823",6,2024-04-22 00:01:00.000,2024-04-23 14:21:13.409
"2024469459",6,2024-04-11 00:01:00.000,2024-04-12 13:16:09.805
"2024478558",6,2024-04-09 00:01:00.000,2024-04-10 14:19:02.351
"2024474948",6,2024-04-22 00:01:00.000,2024-04-23 14:19:33.202
"2024460797",6,2024-04-02 00:01:00.000,2024-04-05 16:22:45.507
"2024477508",6,2024-04-17 00:01:00.000,2024-04-18 14:23:22.703
"2024481211",6,2024-04-03 00:01:00.000,2024-04-04 12:16:54.062
"2024494404",3,2024-04-25 11:59:00.000,2024-04-30 21:16:59.714
"2024494611",3,2024-04-25 12:09:00.000,2024-04-30 21:17:40.410
"2024495873",4,2024-04-24 12:06:00.000,2024-04-30 21:18:43.635
"2024474950",6,2024-04-22 00:01:00.000,2024-04-23 14:19:34.348
"2024468068",6,2024-04-22 00:01:00.000,2024-04-23 14:16:12.515
"2024497060",3,2024-04-25 12:09:00.000,2024-04-30 21:19:09.711
"2024498046",3,2024-04-25 12:24:00.000,2024-04-30 21:20:20.339
"2024494481",6,2024-04-25 00:01:00.000,2024-04-26 13:16:39.470
"2024474938",6,2024-04-22 00:01:00.000,2024-04-23 14:19:32.229
"2024467021",6,2024-04-19 00:01:00.000,2024-04-23 18:16:15.376
"2024494949",3,2024-04-25 12:59:00.000,2024-04-30 21:18:35.467
"2024498610",6,2024-04-26 13:01:00.000,2024-04-30 21:21:11.433
"2024464974",6,2024-04-02 00:01:00.000,2024-04-04 17:15:59.056
"2024497598",6,2024-04-26 00:01:00.000,2024-05-02 18:25:38.490
"2024494541",3,2024-04-25 13:21:00.000,2024-04-30 21:17:09.655
"2024494554",3,2024-04-25 13:16:00.000,2024-04-30 21:17:26.642
"2024494831",3,2024-04-25 13:24:00.000,2024-04-30 21:18:06.800
"2024474514",6,2024-04-19 00:01:00.000,2024-04-23 22:17:23.337
"2024494250",3,2024-04-25 13:32:00.000,2024-04-30 21:16:37.772
"2024494551",3,2024-04-25 13:25:00.000,2024-04-30 21:17:18.239
"2024497088",3,2024-04-25 13:56:00.000,2024-04-30 21:19:49.000
"2024497321",3,2024-04-25 13:44:00.000,2024-04-30 21:20:06.069
"2024451875",6,2024-04-01 00:01:00.000,2024-04-04 05:17:42.766
"2024497078",3,2024-04-25 14:14:00.000,2024-04-30 21:19:42.744
"2024482000",6,2024-04-04 00:01:00.000,2024-04-05 12:17:44.092
"2024498110",3,2024-04-25 14:14:00.000,2024-04-30 21:20:53.447
"2024461714",6,2024-04-15 00:01:00.000,2024-04-18 03:16:06.062
"2024469755",6,2024-04-11 00:01:00.000,2024-04-12 13:16:18.221
"2024476606",6,2024-04-05 00:01:00.000,2024-04-08 13:16:17.981
"2024476158",6,2024-04-04 00:01:00.000,2024-04-09 19:16:04.505
"2024472270",6,2024-04-09 00:01:00.000,2024-04-15 14:15:59.069
"2024475994",6,2024-04-08 00:01:00.000,2024-04-10 18:21:31.697
"2024480076",6,2024-04-18 00:01:00.000,2024-04-19 13:17:12.597
"2024480452",6,2024-04-18 00:01:00.000,2024-04-19 13:17:35.681
"2024473955",6,2024-04-10 00:01:00.000,2024-04-15 21:23:31.759
"2024478052",6,2024-04-08 00:01:00.000,2024-04-12 14:18:49.651
"2024495264",6,2024-04-24 00:01:00.000,2024-04-30 03:17:58.640
"2024479297",6,2024-04-03 00:01:00.000,2024-04-09 16:18:19.613
"2024497660",6,2024-04-26 00:01:00.000,2024-04-29 13:22:58.691
"2024478360",6,2024-04-09 00:01:00.000,2024-04-12 17:22:57.548
"2024453955",6,2024-04-01 00:01:00.000,2024-04-02 12:17:09.806
"2024461381",6,2024-04-15 00:01:00.000,2024-04-16 20:16:10.737
"2024470932",6,2024-04-17 00:01:00.000,2024-04-18 14:22:49.441
"2024492887",6,2024-04-24 00:01:00.000,2024-04-25 13:16:35.371
"2024470206",6,2024-04-16 00:01:00.000,2024-04-22 05:16:13.721
"2024495837",6,2024-04-24 00:01:00.000,2024-04-30 03:19:03.376
"2024489411",6,2024-04-29 00:01:00.000,2024-05-02 06:17:15.940
"2024466356",6,2024-04-12 00:01:00.000,2024-04-18 00:16:41.351
"2024495014",6,2024-04-23 00:01:00.000,2024-04-24 13:16:45.555
"2024468814",6,2024-04-23 00:01:00.000,2024-04-29 00:15:56.105
"2024475514",6,2024-04-08 00:01:00.000,2024-04-10 14:16:51.236
"2024498144",6,2024-04-25 00:01:00.000,2024-04-26 13:17:32.976
"2024491494",6,2024-04-30 00:01:00.000,2024-05-02 06:18:17.140
"2024481854",6,2024-04-04 00:01:00.000,2024-04-10 14:20:46.941
"2024470576",6,2024-04-17 00:01:00.000,2024-04-22 18:18:40.435
"2024492886",6,2024-04-24 00:01:00.000,2024-04-25 13:16:34.381
"2024472176",6,2024-04-09 00:01:00.000,2024-04-10 21:16:46.720
"2024492859",6,2024-04-24 00:01:00.000,2024-04-25 13:16:23.916
"2024472196",6,2024-04-09 00:01:00.000,2024-04-10 13:16:49.213
"2024468250",6,2024-04-22 00:01:00.000,2024-04-23 14:16:45.731
"2024494170",6,2024-04-24 00:01:00.000,2024-04-29 16:16:40.363
"2024482801",6,2024-04-08 00:01:00.000,2024-04-10 19:26:23.078
"2024478381",6,2024-04-09 00:01:00.000,2024-04-15 15:16:17.238
"2024479170",6,2024-04-03 00:01:00.000,2024-04-09 15:17:20.108
"2024465547",6,2024-04-02 00:01:00.000,2024-04-08 21:17:11.916
"2024482600",6,2024-04-05 00:01:00.000,2024-04-08 12:16:12.227
"2024482276",6,2024-04-05 00:01:00.000,2024-04-08 13:16:39.735
"2024468180",6,2024-04-22 00:01:00.000,2024-04-25 19:17:05.208
"2024479489",6,2024-04-03 00:01:00.000,2024-04-04 12:16:32.208
"2024466203",6,2024-04-12 00:01:00.000,2024-04-15 13:16:21.318
"2024481990",6,2024-04-04 00:01:00.000,2024-04-05 12:17:39.718
"2024468306",6,2024-04-22 00:01:00.000,2024-04-23 14:17:02.700
"2024479591",6,2024-04-03 00:01:00.000,2024-04-08 05:16:48.415
"2024466931",6,2024-04-15 00:01:00.000,2024-04-16 13:16:46.310
"2024462934",6,2024-04-16 00:01:00.000,2024-04-19 14:16:43.092
"2024497793",6,2024-04-26 00:01:00.000,2024-04-29 18:28:27.088
"2024475973",6,2024-04-08 00:01:00.000,2024-04-12 12:16:01.576
"2024494615",6,2024-04-25 00:01:00.000,2024-04-26 13:16:41.572
"2024480992",6,2024-04-23 00:01:00.000,2024-04-24 12:15:59.383
"2024471151",6,2024-04-19 00:01:00.000,2024-04-22 14:17:12.412
"2024475523",6,2024-04-08 00:01:00.000,2024-04-12 05:15:57.099
"2024498693",6,2024-04-26 00:01:00.000,2024-04-29 13:23:43.813
"2024471951",6,2024-04-22 00:01:00.000,2024-04-26 14:22:46.768
"2024472858",6,2024-04-10 00:01:00.000,2024-04-16 15:16:00.651
"2024480453",6,2024-04-18 00:01:00.000,2024-04-19 13:17:36.714
"2024494173",6,2024-04-24 00:01:00.000,2024-04-30 14:16:11.099
"2024489204",6,2024-04-29 00:01:00.000,2024-05-02 05:16:28.597
"2024478350",6,2024-04-09 00:01:00.000,2024-04-15 05:30:16.034
"2024472305",6,2024-04-09 00:01:00.000,2024-04-10 14:16:03.969
"2024480283",6,2024-04-18 00:01:00.000,2024-04-24 12:15:58.355
"2024472009",6,2024-04-09 00:01:00.000,2024-04-10 13:16:12.715
"2024462414",6,2024-04-16 00:01:00.000,2024-04-22 14:16:19.490
"2024480727",6,2024-04-22 00:01:00.000,2024-04-23 14:20:46.929
"2024476162",6,2024-04-04 00:01:00.000,2024-04-09 23:17:44.982
"2024466201",6,2024-04-12 00:01:00.000,2024-04-15 13:16:20.211
"2024482775",6,2024-04-08 00:01:00.000,2024-04-09 20:24:12.054
"2024481029",6,2024-04-03 00:01:00.000,2024-04-04 12:16:47.862
"2024477966",6,2024-04-18 00:01:00.000,2024-04-19 17:23:36.304
"2024494625",6,2024-04-25 00:01:00.000,2024-04-26 13:16:43.644
"2024461728",6,2024-04-15 00:01:00.000,2024-04-16 13:16:31.194
"2024479510",6,2024-04-03 00:01:00.000,2024-04-04 11:16:06.834
