"folio_recepcion","estado_final_lm","fecha_recepcion","fecha_publicacion"
"2024219361",3,2024-05-28 08:16:00.000,2024-05-30 18:39:11.981
"2024219094",3,2024-05-28 08:16:00.000,2024-05-30 18:34:59.800
"2024201199",6,2024-05-15 00:01:00.000,2024-05-20 20:19:46.283
"2024200542",6,2024-05-16 00:01:00.000,2024-05-23 13:16:15.359
"2024216281",3,2024-05-28 08:16:00.000,2024-05-30 18:31:00.964
"2024222332",3,2024-05-20 10:15:00.000,2024-05-24 17:22:44.089
"2024227240",4,2024-05-20 10:15:00.000,2024-05-24 17:28:35.510
"2024227276",3,2024-05-20 10:15:00.000,2024-05-24 17:28:46.309
"2024219116",6,2024-05-28 08:16:00.000,2024-05-30 18:35:39.599
"2024203692",6,2024-05-28 08:16:00.000,2024-05-30 19:19:14.170
"2024200971",3,2024-05-16 11:18:00.000,2024-05-23 18:22:33.310
"2024209271",4,2024-05-22 10:33:00.000,2024-05-24 19:18:04.739
"2024201942",3,2024-05-16 11:19:00.000,2024-05-23 18:27:02.436
"2024205993",6,2024-05-13 00:01:00.000,2024-05-14 14:17:50.506
"2024200466",3,2024-05-16 11:29:00.000,2024-05-23 18:19:20.188
"2024201533",3,2024-05-16 11:23:00.000,2024-05-23 18:25:06.626
"2024200778",6,2024-05-16 11:21:00.000,2024-05-23 18:20:19.868
"2024211647",3,2024-05-15 11:30:00.000,2024-05-23 18:31:31.941
"2024201544",3,2024-05-16 11:33:00.000,2024-05-23 18:25:13.878
"2024201779",3,2024-05-16 11:25:00.000,2024-05-23 18:26:11.950
"2024211307",6,2024-05-15 11:33:00.000,2024-05-23 18:29:56.976
"2024224971",3,2024-05-20 14:12:00.000,2024-05-23 18:35:52.856
"2024499845",3,2024-05-20 10:16:00.000,2024-05-24 17:32:41.998
"2024212650",6,2024-05-23 00:01:00.000,2024-05-28 18:20:26.854
"2024200965",6,2024-05-16 14:12:00.000,2024-05-23 18:22:16.825
"2024200648",3,2024-05-16 12:39:00.000,2024-05-23 18:19:43.822
"2024200707",3,2024-05-16 12:38:00.000,2024-05-23 18:20:02.248
"2024201680",6,2024-05-16 12:06:00.000,2024-05-23 18:25:46.680
"2024200849",6,2024-05-16 12:38:00.000,2024-05-23 18:20:35.294
"2024201913",3,2024-05-16 12:38:00.000,2024-05-23 18:26:52.973
"2024200229",3,2024-05-16 10:17:00.000,2024-05-24 17:16:28.203
"2024203881",6,2024-05-28 00:01:00.000,2024-05-29 13:16:10.400
"2024218436",3,2024-05-17 11:31:00.000,2024-05-24 20:23:07.613
"2024212222",3,2024-05-23 09:21:00.000,2024-05-27 17:26:05.133
"2024227322",6,2024-05-20 10:17:00.000,2024-05-24 17:29:12.804
"2024200866",6,2024-05-16 14:12:00.000,2024-05-23 18:21:00.444
"2024227953",3,2024-05-24 08:57:00.000,2024-05-28 21:38:07.667
"2024216426",3,2024-05-28 08:17:00.000,2024-05-30 18:33:07.451
"2024203705",3,2024-05-28 08:17:00.000,2024-05-30 18:19:07.854
"2024209095",3,2024-05-22 09:47:00.000,2024-05-24 04:20:33.738
"2024203773",3,2024-05-28 08:17:00.000,2024-05-30 18:19:57.431
"2024212862",3,2024-05-23 10:59:00.000,2024-05-30 19:24:24.102
"2024222774",3,2024-05-22 09:48:00.000,2024-05-24 05:17:16.921
"2024227216",4,2024-05-20 10:37:00.000,2024-05-27 02:21:46.725
"2024203612",3,2024-05-28 08:17:00.000,2024-05-30 18:16:48.443
"2024216383",6,2024-05-28 08:17:00.000,2024-05-30 18:32:03.977
"2024225023",3,2024-05-22 09:51:00.000,2024-05-24 05:19:18.028
"2024210771",6,2024-05-14 00:01:00.000,2024-05-15 15:17:34.797
"2024216101",6,2024-05-28 08:17:00.000,2024-05-30 18:28:35.801
"2024224733",3,2024-05-17 21:49:00.000,2024-05-27 02:20:48.470
"2024222238",3,2024-05-20 09:49:00.000,2024-05-24 04:24:16.032
"2024219258",3,2024-05-28 08:17:00.000,2024-05-30 18:37:55.667
"2024490033",6,2024-05-02 00:01:00.000,2024-05-03 13:16:57.591
"2024207309",6,2024-05-10 00:01:00.000,2024-05-14 15:17:49.218
"2024200852",3,2024-05-16 07:12:00.000,2024-05-23 22:17:27.661
"2024200904",3,2024-05-16 07:23:00.000,2024-05-23 22:17:34.952
"2024219377",3,2024-05-28 08:17:00.000,2024-05-30 18:40:00.387
"2024222063",6,2024-05-20 09:52:00.000,2024-05-24 04:22:33.582
"2024205238",6,2024-05-13 00:01:00.000,2024-05-14 14:16:23.896
"2024224055",3,2024-05-17 11:31:00.000,2024-05-24 20:31:27.544
"2024224493",3,2024-05-17 11:53:00.000,2024-05-24 20:32:35.184
"2024200235",6,2024-05-16 07:26:00.000,2024-05-23 22:16:37.202
"2024200455",6,2024-05-16 07:43:00.000,2024-05-23 22:16:59.497
"2024200669",4,2024-05-16 07:42:00.000,2024-05-23 22:17:13.287
"2024205813",6,2024-05-13 00:01:00.000,2024-05-14 13:16:26.944
"2024219240",3,2024-05-28 08:17:00.000,2024-05-30 18:37:21.436
"2024228040",6,2024-05-24 00:01:00.000,2024-05-29 20:36:34.941
"2024222619",6,2024-05-22 00:01:00.000,2024-05-23 15:32:44.898
"2024219446",6,2024-05-28 08:17:00.000,2024-05-30 18:40:16.362
"2024219480",3,2024-05-28 08:17:00.000,2024-05-30 18:40:50.023
"2024201576",3,2024-05-16 07:41:00.000,2024-05-24 04:18:38.574
"2024209508",3,2024-05-22 10:17:00.000,2024-05-24 17:19:22.946
"2024203700",6,2024-05-28 08:17:00.000,2024-05-30 18:18:59.245
"2024207985",6,2024-05-10 00:01:00.000,2024-05-16 23:16:20.281
"2024218847",6,2024-05-20 10:16:00.000,2024-05-24 20:24:59.379
"2024209414",6,2024-05-22 10:18:00.000,2024-05-24 17:19:16.074
"2024225271",3,2024-05-22 10:17:00.000,2024-05-24 17:27:16.787
"2024218836",3,2024-05-20 10:17:00.000,2024-05-24 17:19:59.067
"2024225383",3,2024-05-22 10:18:00.000,2024-05-24 17:27:28.955
"2024227634",3,2024-05-20 10:18:00.000,2024-05-24 17:31:57.584
"2024216265",4,2024-05-28 08:17:00.000,2024-05-30 18:30:44.283
"2024209065",3,2024-05-22 10:18:00.000,2024-05-24 17:18:14.199
"2024224972",3,2024-05-20 10:18:00.000,2024-05-24 17:26:31.391
"2024222098",6,2024-05-20 10:18:00.000,2024-05-24 17:22:07.578
"2024227028",3,2024-05-20 10:18:00.000,2024-05-24 17:27:35.527
"2024227423",3,2024-05-20 10:18:00.000,2024-05-24 17:29:57.519
"2024227101",3,2024-05-20 10:18:00.000,2024-05-24 17:28:02.623
"2024227581",3,2024-05-20 10:18:00.000,2024-05-24 17:31:25.973
"2024212621",6,2024-05-23 00:01:00.000,2024-05-24 14:17:20.229
"2024225350",6,2024-05-22 00:01:00.000,2024-05-23 14:26:52.064
"2024227398",3,2024-05-20 10:27:00.000,2024-05-24 18:30:36.823
"2024212700",3,2024-05-23 08:18:00.000,2024-05-30 18:25:18.087
"2024216211",3,2024-05-28 08:17:00.000,2024-05-30 18:29:33.878
"2024216323",3,2024-05-28 08:18:00.000,2024-05-30 18:31:49.769
"2024219127",3,2024-05-28 08:18:00.000,2024-05-30 18:35:48.258
"2024219296",3,2024-05-28 08:18:00.000,2024-05-30 18:38:25.798
"2024222232",3,2024-05-20 11:34:00.000,2024-05-27 19:22:26.196
"2024203469",3,2024-05-27 19:44:00.000,2024-05-31 18:26:43.761
"2024209898",3,2024-05-23 08:18:00.000,2024-05-30 18:22:40.854
"2024216235",3,2024-05-28 08:18:00.000,2024-05-30 18:30:10.047
"2024209932",3,2024-05-23 08:50:00.000,2024-05-30 18:23:13.350
"2024212496",3,2024-05-23 08:41:00.000,2024-05-30 18:24:42.082
"2024209960",3,2024-05-23 08:46:00.000,2024-05-30 18:23:20.130
"2024212583",3,2024-05-23 08:27:00.000,2024-05-30 18:25:08.499
"2024212795",3,2024-05-23 08:36:00.000,2024-05-30 18:25:51.128
"2024222431",3,2024-05-22 10:37:00.000,2024-05-24 22:18:12.069
"2024216423",3,2024-05-28 08:18:00.000,2024-05-30 18:32:54.055
"2024225586",3,2024-05-23 08:46:00.000,2024-05-30 18:44:07.699
"2024499829",3,2024-05-20 10:18:00.000,2024-05-24 17:32:34.313
"2024225593",3,2024-05-23 09:23:00.000,2024-05-30 18:44:18.265
"2024209855",3,2024-05-23 09:08:00.000,2024-05-30 18:22:34.178
"2024212720",3,2024-05-23 09:02:00.000,2024-05-30 18:25:35.087
"2024209929",6,2024-05-23 09:22:00.000,2024-05-30 18:23:05.135
"2024212126",4,2024-05-23 09:04:00.000,2024-05-30 18:23:55.442
"2024212780",3,2024-05-23 09:15:00.000,2024-05-30 18:25:43.124
"2024201498",6,2024-05-16 00:01:00.000,2024-05-17 23:16:34.400
"2024222038",3,2024-05-20 10:19:00.000,2024-05-24 17:21:56.724
"2024202186",6,2024-05-27 00:01:00.000,2024-05-28 13:17:32.329
"2024218797",3,2024-05-20 10:19:00.000,2024-05-24 17:19:52.146
"2024222027",6,2024-05-20 10:19:00.000,2024-05-24 17:21:37.463
"2024496815",6,2024-05-14 00:01:00.000,2024-05-20 00:16:19.434
"2024209713",6,2024-05-23 09:22:00.000,2024-05-27 17:18:35.565
"2024200352",3,2024-05-16 10:19:00.000,2024-05-24 17:17:06.503
"2024225138",3,2024-05-22 10:26:00.000,2024-05-24 20:37:12.815
"2024227417",3,2024-05-20 10:17:00.000,2024-05-24 20:41:17.354
"2024201682",6,2024-05-16 00:01:00.000,2024-05-17 23:16:50.125
"2024202081",6,2024-05-27 00:01:00.000,2024-05-30 22:16:48.079
"2024227254",3,2024-05-20 10:18:00.000,2024-05-24 20:40:29.168
"2024209700",3,2024-05-23 06:34:00.000,2024-05-29 22:16:43.395
"2024218903",3,2024-05-20 10:19:00.000,2024-05-24 17:20:42.825
"2024499920",6,2024-05-20 00:01:00.000,2024-05-27 05:16:25.524
"2024222344",6,2024-05-20 10:19:00.000,2024-05-24 17:22:55.709
"2024209434",6,2024-05-22 00:01:00.000,2024-05-23 16:21:39.278
"2024218869",3,2024-05-20 10:27:00.000,2024-05-24 18:22:04.386
"2024227643",6,2024-05-20 10:27:00.000,2024-05-24 18:32:25.458
"2024227300",4,2024-05-20 10:27:00.000,2024-05-24 18:29:48.265
"2024218348",3,2024-05-17 11:39:00.000,2024-05-24 20:23:01.920
"2024209378",6,2024-05-22 00:01:00.000,2024-05-23 15:21:47.498
"2024485612",6,2024-05-08 00:01:00.000,2024-05-14 04:15:54.493
"2024204382",6,2024-05-09 00:01:00.000,2024-05-13 21:16:45.680
"2024207249",3,2024-05-10 00:01:00.000,2024-05-16 05:16:17.559
"2024209799",3,2024-05-23 09:04:00.000,2024-05-27 16:17:25.117
"2024227093",3,2024-05-20 10:27:00.000,2024-05-24 18:28:32.584
"2024209772",6,2024-05-23 09:23:00.000,2024-05-27 17:20:01.378
"2024210760",6,2024-05-14 00:01:00.000,2024-05-20 06:16:38.464
"2024484901",6,2024-05-07 00:01:00.000,2024-05-13 16:17:50.062
"2024488431",6,2024-05-03 00:01:00.000,2024-05-09 14:17:45.635
"2024218468",3,2024-05-17 21:45:00.000,2024-05-24 22:17:41.810
"2024218941",3,2024-05-20 10:34:00.000,2024-05-24 22:17:54.367
"2024493622",6,2024-05-08 00:01:00.000,2024-05-14 14:19:05.720
"2024228075",6,2024-05-24 00:01:00.000,2024-05-27 15:17:47.718
"2024228331",3,2024-05-24 08:50:00.000,2024-05-27 23:19:02.908
"2024227654",3,2024-05-20 10:34:00.000,2024-05-24 19:31:45.457
"2024204426",6,2024-05-09 00:01:00.000,2024-05-15 16:18:16.918
"2024229082",6,2024-05-24 00:01:00.000,2024-05-30 01:16:14.917
"2024209113",3,2024-05-22 10:27:00.000,2024-05-24 18:18:41.890
"2024216525",3,2024-05-29 13:32:00.000,2024-05-30 22:17:24.833
"2024222873",3,2024-05-22 10:27:00.000,2024-05-24 18:24:24.949
"2024227647",3,2024-05-20 10:27:00.000,2024-05-24 18:32:42.296
"2024203840",3,2024-05-28 08:18:00.000,2024-05-30 19:20:18.079
"2024209143",3,2024-05-22 11:57:00.000,2024-05-24 20:20:06.806
"2024219132",6,2024-05-28 08:18:00.000,2024-05-30 19:29:49.289
"2024227440",3,2024-05-20 10:27:00.000,2024-05-24 18:31:13.450
"2024225680",3,2024-05-23 08:18:00.000,2024-05-30 19:33:03.132
"2024212353",6,2024-05-23 08:23:00.000,2024-05-30 19:22:38.641
"2024209838",4,2024-05-23 09:24:00.000,2024-05-27 17:20:54.734
"2024218972",3,2024-05-20 10:34:00.000,2024-05-24 22:18:03.306
"2024205486",6,2024-05-13 00:01:00.000,2024-05-14 14:16:44.701
"2024209688",3,2024-05-23 09:29:00.000,2024-05-27 17:17:43.163
"2024209934",3,2024-05-23 09:30:00.000,2024-05-27 17:23:00.082
"2024209260",4,2024-05-22 10:27:00.000,2024-05-24 18:18:57.928
"2024212516",3,2024-05-23 09:58:00.000,2024-05-30 20:18:58.963
"2024201577",6,2024-05-16 00:01:00.000,2024-05-17 23:16:38.557
"2024486524",6,2024-05-02 00:01:00.000,2024-05-03 14:16:18.757
"2024212167",3,2024-05-23 09:33:00.000,2024-05-27 17:24:16.239
"2024496676",6,2024-05-09 00:01:00.000,2024-05-10 15:19:09.481
"2024218739",4,2024-05-20 10:28:00.000,2024-05-24 18:19:44.709
"2024218744",3,2024-05-20 10:28:00.000,2024-05-24 18:19:51.049
"2024212205",6,2024-05-23 09:34:00.000,2024-05-27 17:25:51.467
"2024496009",6,2024-05-08 00:01:00.000,2024-05-09 13:17:08.966
"2024210958",6,2024-05-14 00:01:00.000,2024-05-15 15:17:47.532
"2024209687",3,2024-05-23 09:34:00.000,2024-05-27 17:17:11.478
"2024202375",3,2024-05-27 20:06:00.000,2024-05-31 18:18:09.760
"2024201736",4,2024-05-16 10:34:00.000,2024-05-24 19:17:48.936
"2024202781",6,2024-05-27 19:55:00.000,2024-05-31 18:20:17.541
"2024205843",6,2024-05-13 00:01:00.000,2024-05-14 14:17:29.446
"2024222565",6,2024-05-22 10:28:00.000,2024-05-24 18:24:04.093
"2024227046",3,2024-05-20 10:28:00.000,2024-05-24 18:28:22.158
"2024209667",3,2024-05-23 09:59:00.000,2024-05-30 20:17:39.513
"2024212873",3,2024-05-23 15:07:00.000,2024-05-30 19:24:31.255
"2024218881",3,2024-05-20 10:34:00.000,2024-05-24 22:17:47.526
"2024224925",3,2024-05-20 10:29:00.000,2024-05-24 18:26:32.677
"2024227421",6,2024-05-20 10:29:00.000,2024-05-24 18:31:05.102
"2024200888",6,2024-05-16 10:29:00.000,2024-05-24 18:16:20.104
"2024201892",4,2024-05-16 10:30:00.000,2024-05-24 18:18:04.070
"2024227022",3,2024-05-20 10:29:00.000,2024-05-24 18:28:08.473
"2024218789",3,2024-05-20 10:29:00.000,2024-05-24 18:20:43.507
"2024227640",3,2024-05-20 10:29:00.000,2024-05-24 18:31:59.377
"2024218863",3,2024-05-20 10:29:00.000,2024-05-24 18:21:56.784
"2024222034",6,2024-05-20 10:30:00.000,2024-05-24 18:23:05.627
"2024229274",3,2024-05-27 08:16:00.000,2024-05-29 18:25:27.723
"2024212556",6,2024-05-23 00:01:00.000,2024-05-24 14:17:06.355
"2024209044",3,2024-05-22 10:30:00.000,2024-05-24 18:18:19.961
"2024218826",3,2024-05-20 10:30:00.000,2024-05-24 18:20:55.197
"2024209563",3,2024-05-22 10:30:00.000,2024-05-24 18:19:08.965
"2024218754",3,2024-05-20 10:30:00.000,2024-05-24 18:19:58.241
"2024218769",3,2024-05-20 10:30:00.000,2024-05-24 18:20:17.935
"2024209675",3,2024-05-23 09:36:00.000,2024-05-27 17:16:27.509
"2024227883",6,2024-05-24 15:10:00.000,2024-05-30 19:37:07.266
"2024228129",3,2024-05-24 15:12:00.000,2024-05-30 19:38:43.347
"2024228783",3,2024-05-24 15:13:00.000,2024-05-30 19:43:54.451
"2024201457",6,2024-05-16 00:01:00.000,2024-05-22 00:16:24.113
"2024222599",6,2024-05-22 00:01:00.000,2024-05-23 15:32:39.789
"2024211014",6,2024-05-14 00:01:00.000,2024-05-15 15:17:55.058
"2024202740",3,2024-05-27 15:13:00.000,2024-05-30 19:17:21.870
"2024222252",4,2024-05-20 10:27:00.000,2024-05-24 20:27:40.728
"2024203066",3,2024-05-27 15:14:00.000,2024-05-30 19:18:11.990
"2024203176",3,2024-05-27 20:15:00.000,2024-05-31 18:24:11.968
"2024227010",3,2024-05-20 10:27:00.000,2024-05-24 20:38:42.095
"2024229482",3,2024-05-27 08:16:00.000,2024-05-29 18:31:32.720
"2024228576",3,2024-05-24 15:17:00.000,2024-05-30 19:42:13.794
"2024228689",3,2024-05-24 15:18:00.000,2024-05-30 19:42:56.540
"2024203213",3,2024-05-27 20:19:00.000,2024-05-31 18:24:32.656
"2024483356",6,2024-05-06 00:01:00.000,2024-05-09 04:15:55.343
"2024224111",3,2024-05-17 08:49:00.000,2024-05-23 14:24:11.484
"2024228704",3,2024-05-24 13:33:00.000,2024-05-30 22:20:51.060
"2024212499",3,2024-05-23 10:02:00.000,2024-05-30 20:18:51.158
"2024209895",3,2024-05-23 09:39:00.000,2024-05-27 17:22:26.249
"2024209923",6,2024-05-23 09:39:00.000,2024-05-27 17:22:50.723
"2024209966",3,2024-05-23 09:40:00.000,2024-05-27 17:23:44.088
"2024227506",6,2024-05-20 10:34:00.000,2024-05-24 19:31:15.264
"2024487084",6,2024-05-02 00:01:00.000,2024-05-03 14:17:00.898
"2024203015",6,2024-05-27 13:35:00.000,2024-05-30 22:17:06.826
"2024201808",6,2024-05-16 00:01:00.000,2024-05-22 19:16:14.454
"2024227633",3,2024-05-20 10:34:00.000,2024-05-24 19:31:29.137
"2024227442",3,2024-05-20 10:24:00.000,2024-05-24 20:41:27.034
"2024228145",3,2024-05-24 13:36:00.000,2024-05-30 22:20:38.209
"2024222455",3,2024-05-22 10:24:00.000,2024-05-24 20:28:59.185
"2024228440",3,2024-05-24 09:07:00.000,2024-05-28 17:28:46.501
"2024218413",3,2024-05-17 15:47:00.000,2024-05-24 19:22:20.081
"2024218613",3,2024-05-17 15:49:00.000,2024-05-24 19:23:48.698
"2024227225",3,2024-05-20 10:27:00.000,2024-05-24 20:40:12.216
"2024228639",3,2024-05-24 08:57:00.000,2024-05-28 21:44:14.118
"2024200581",6,2024-05-16 00:01:00.000,2024-05-17 22:16:24.721
"2024222891",6,2024-05-22 10:24:00.000,2024-05-24 20:30:46.416
"2024222479",6,2024-05-22 07:46:00.000,2024-05-29 14:23:33.522
"2024202617",4,2024-05-27 15:27:00.000,2024-05-30 19:17:12.677
"2024228873",3,2024-05-24 13:36:00.000,2024-05-30 22:21:03.686
"2024200232",4,2024-05-16 10:40:00.000,2024-05-24 20:16:36.900
"2024202566",3,2024-05-27 08:01:00.000,2024-05-29 14:17:38.252
"2024224986",3,2024-05-20 10:28:00.000,2024-05-24 20:36:08.658
"2024202826",3,2024-05-27 08:01:00.000,2024-05-29 14:18:48.602
"2024227324",3,2024-05-20 10:28:00.000,2024-05-24 20:40:41.538
"2024202568",3,2024-05-27 08:01:00.000,2024-05-29 14:17:46.553
"2024203238",3,2024-05-27 08:01:00.000,2024-05-29 14:21:30.214
"2024203155",3,2024-05-27 08:01:00.000,2024-05-29 14:20:52.055
"2024209061",6,2024-05-22 07:51:00.000,2024-05-29 14:22:55.503
"2024203242",3,2024-05-27 08:01:00.000,2024-05-29 14:21:42.560
"2024224678",3,2024-05-17 15:49:00.000,2024-05-24 19:29:06.032
"2024209558",3,2024-05-22 07:49:00.000,2024-05-29 14:23:10.639
"2024209252",4,2024-05-22 07:47:00.000,2024-05-29 14:23:02.571
"2024222801",3,2024-05-22 07:55:00.000,2024-05-29 14:23:50.575
"2024222490",3,2024-05-22 07:55:00.000,2024-05-29 14:23:43.642
"2024225033",6,2024-05-22 07:58:00.000,2024-05-29 14:23:58.767
"2024202857",3,2024-05-27 08:02:00.000,2024-05-29 14:19:16.193
"2024202470",6,2024-05-27 08:02:00.000,2024-05-29 14:16:37.100
"2024202662",3,2024-05-27 08:01:00.000,2024-05-29 14:18:14.868
"2024202535",3,2024-05-27 08:01:00.000,2024-05-29 14:17:16.875
"2024212231",6,2024-05-23 09:46:00.000,2024-05-27 17:26:13.484
"2024209741",3,2024-05-23 09:45:00.000,2024-05-27 17:19:19.837
"2024202643",3,2024-05-27 08:02:00.000,2024-05-29 14:18:05.882
"2024209844",3,2024-05-23 09:42:00.000,2024-05-27 17:21:31.375
"2024202854",3,2024-05-27 08:02:00.000,2024-05-29 14:19:02.499
"2024203051",3,2024-05-27 08:02:00.000,2024-05-29 14:20:43.265
"2024212181",3,2024-05-23 09:42:00.000,2024-05-27 17:24:47.473
"2024203204",3,2024-05-27 08:02:00.000,2024-05-29 14:21:01.433
"2024203098",3,2024-05-27 08:03:00.000,2024-05-29 15:20:05.857
"2024227733",3,2024-05-24 15:55:00.000,2024-05-30 19:35:15.167
"2024202863",3,2024-05-27 08:02:00.000,2024-05-29 14:19:36.996
"2024202498",6,2024-05-27 08:02:00.000,2024-05-29 14:16:59.430
"2024202540",3,2024-05-27 08:02:00.000,2024-05-29 14:17:23.889
"2024202960",3,2024-05-27 08:02:00.000,2024-05-29 14:20:12.001
"2024202852",3,2024-05-27 08:02:00.000,2024-05-29 14:18:55.360
"2024203542",3,2024-05-27 08:02:00.000,2024-05-29 14:22:46.079
"2024203005",3,2024-05-27 08:02:00.000,2024-05-29 14:20:20.872
"2024203210",3,2024-05-27 08:02:00.000,2024-05-29 14:21:07.821
"2024209736",3,2024-05-23 09:50:00.000,2024-05-27 17:19:04.049
"2024209748",3,2024-05-23 09:47:00.000,2024-05-27 17:19:29.077
"2024202558",3,2024-05-27 15:31:00.000,2024-05-30 19:17:01.461
"2024202875",3,2024-05-27 08:03:00.000,2024-05-29 15:18:59.114
"2024202631",3,2024-05-27 08:03:00.000,2024-05-29 14:17:55.578
"2024202485",3,2024-05-27 08:03:00.000,2024-05-29 14:16:45.262
"2024203216",3,2024-05-27 08:03:00.000,2024-05-29 14:21:14.646
"2024202499",4,2024-05-27 08:02:00.000,2024-05-29 14:17:06.839
"2024202889",6,2024-05-27 08:03:00.000,2024-05-29 14:20:04.075
"2024202808",3,2024-05-27 08:02:00.000,2024-05-29 14:18:30.090
"2024202858",3,2024-05-27 08:03:00.000,2024-05-29 14:19:30.175
"2024203043",3,2024-05-27 08:03:00.000,2024-05-29 14:20:36.443
"2024203490",6,2024-05-27 08:03:00.000,2024-05-29 14:22:24.134
"2024203229",3,2024-05-27 08:03:00.000,2024-05-29 14:21:22.506
"2024203326",6,2024-05-27 08:02:00.000,2024-05-29 14:21:58.702
"2024227335",3,2024-05-20 15:54:00.000,2024-05-24 19:31:00.949
"2024202489",3,2024-05-27 08:03:00.000,2024-05-29 14:16:52.191
"2024202867",3,2024-05-27 08:04:00.000,2024-05-29 14:19:44.854
"2024202824",3,2024-05-27 08:03:00.000,2024-05-29 14:18:36.853
"2024218572",3,2024-05-17 15:54:00.000,2024-05-24 19:23:34.906
"2024203485",3,2024-05-27 08:04:00.000,2024-05-29 14:22:09.590
"2024203258",3,2024-05-27 08:03:00.000,2024-05-29 14:21:51.730
"2024203534",6,2024-05-27 08:04:00.000,2024-05-29 14:22:39.177
"2024224549",3,2024-05-17 15:51:00.000,2024-05-24 19:28:02.994
"2024203512",4,2024-05-27 08:03:00.000,2024-05-29 14:22:32.689
"2024202371",4,2024-05-27 08:07:00.000,2024-05-29 17:16:27.110
"2024202525",3,2024-05-27 08:07:00.000,2024-05-29 17:17:11.204
"2024203442",3,2024-05-27 08:07:00.000,2024-05-29 17:25:05.416
"2024224840",6,2024-05-20 15:52:00.000,2024-05-24 19:30:09.002
"2024203529",3,2024-05-27 16:01:00.000,2024-05-30 19:19:03.916
"2024203065",3,2024-05-27 08:07:00.000,2024-05-29 17:23:04.824
"2024202836",3,2024-05-27 08:07:00.000,2024-05-29 17:20:34.268
"2024209861",3,2024-05-23 09:51:00.000,2024-05-27 17:22:03.497
"2024222114",3,2024-05-20 11:36:00.000,2024-05-27 19:21:31.888
"2024202418",6,2024-05-27 08:04:00.000,2024-05-29 14:16:27.512
"2024218494",3,2024-05-17 16:16:00.000,2024-05-24 19:22:54.176
"2024224281",3,2024-05-17 16:17:00.000,2024-05-24 19:26:58.365
"2024224510",6,2024-05-17 16:19:00.000,2024-05-24 19:27:19.759
"2024224784",3,2024-05-17 16:15:00.000,2024-05-24 19:29:51.257
"2024209946",3,2024-05-23 09:58:00.000,2024-05-27 17:23:28.904
"2024212182",3,2024-05-23 09:58:00.000,2024-05-27 17:24:54.756
"2024202406",6,2024-05-27 08:03:00.000,2024-05-29 15:16:48.807
"2024496369",6,2024-05-09 00:01:00.000,2024-05-15 16:22:44.173
"2024202620",3,2024-05-27 08:03:00.000,2024-05-29 15:17:52.929
"2024218171",3,2024-05-17 16:20:00.000,2024-05-24 19:19:51.450
"2024224494",6,2024-05-17 16:20:00.000,2024-05-24 19:27:18.672
"2024202980",6,2024-05-27 08:03:00.000,2024-05-29 15:19:06.298
"2024210497",6,2024-05-13 00:01:00.000,2024-05-17 22:31:57.282
"2024218403",4,2024-05-17 16:23:00.000,2024-05-24 19:21:59.332
"2024200942",3,2024-05-16 16:23:00.000,2024-05-24 19:16:57.201
"2024218056",3,2024-05-17 16:23:00.000,2024-05-24 19:18:26.162
"2024218653",6,2024-05-17 16:21:00.000,2024-05-24 19:24:13.806
"2024218073",3,2024-05-17 16:35:00.000,2024-05-24 19:19:07.395
"2024218343",3,2024-05-17 16:39:00.000,2024-05-24 19:21:06.713
"2024224513",3,2024-05-17 16:20:00.000,2024-05-24 19:27:25.624
"2024202760",3,2024-05-27 08:04:00.000,2024-05-29 15:18:21.997
"2024203159",3,2024-05-27 08:04:00.000,2024-05-29 15:20:20.337
"2024203223",3,2024-05-27 08:03:00.000,2024-05-29 15:20:39.891
"2024202550",3,2024-05-27 08:07:00.000,2024-05-29 17:18:03.169
"2024202963",3,2024-05-27 08:07:00.000,2024-05-29 17:22:24.217
"2024203424",3,2024-05-27 08:16:00.000,2024-05-29 18:21:22.191
"2024229500",3,2024-05-27 08:16:00.000,2024-05-29 18:32:03.106
"2024201311",6,2024-05-16 16:45:00.000,2024-05-24 19:17:03.802
"2024229513",3,2024-05-27 08:16:00.000,2024-05-29 18:32:12.071
"2024218670",3,2024-05-17 16:46:00.000,2024-05-24 19:24:37.650
"2024224544",3,2024-05-17 16:47:00.000,2024-05-24 19:27:56.019
"2024224636",6,2024-05-17 16:44:00.000,2024-05-24 19:28:50.701
"2024229620",3,2024-05-27 08:16:00.000,2024-05-29 18:33:48.862
"2024202362",3,2024-05-27 08:07:00.000,2024-05-29 20:18:10.083
"2024202791",3,2024-05-27 08:11:00.000,2024-05-29 20:22:18.881
"2024203472",6,2024-05-27 08:11:00.000,2024-05-29 20:28:59.934
"2024224069",3,2024-05-17 16:50:00.000,2024-05-24 19:25:16.769
"2024224984",3,2024-05-20 16:50:00.000,2024-05-24 19:30:15.200
"2024203198",3,2024-05-27 08:08:00.000,2024-05-29 17:23:35.423
"2024203436",3,2024-05-27 08:08:00.000,2024-05-29 17:24:54.523
"2024229254",3,2024-05-27 08:16:00.000,2024-05-29 18:24:50.479
"2024229410",3,2024-05-27 20:29:00.000,2024-05-31 18:32:52.082
"2024496037",6,2024-05-08 00:01:00.000,2024-05-09 13:17:12.089
"2024203526",3,2024-05-27 08:04:00.000,2024-05-29 15:21:35.367
"2024202420",6,2024-05-27 08:16:00.000,2024-05-29 18:17:51.111
"2024225222",6,2024-05-22 00:01:00.000,2024-05-23 15:33:25.655
